2025-10-14 21:55:34,506 INFO  ExportHelperExtension.cs: 1136 - Found 53 in gello_teleop_flexiv_l1-1
2025-10-14 21:55:34,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gello_teleop_flexiv_l1-1
2025-10-14 21:55:34,507 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motor_9350M-10
2025-10-14 21:55:34,507 INFO  ExportHelperExtension.cs: 1136 - Found 37 in motor_9350M-10
2025-10-14 21:55:34,507 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motor_9350M-10
2025-10-14 21:55:34,507 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gello_teleop_gripper_trigger-1
2025-10-14 21:55:34,507 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gello_teleop_gripper_trigger-1
2025-10-14 21:55:34,508 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gello_teleop_gripper_trigger-1
2025-10-14 21:55:34,508 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gello_teleop_gripper_leader_handle-1
2025-10-14 21:55:34,508 INFO  ExportHelperExtension.cs: 1136 - Found 109 in gello_teleop_gripper_leader_handle-1
2025-10-14 21:55:34,508 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gello_teleop_gripper_leader_handle-1
2025-10-14 21:55:34,817 INFO  SwAddin.cs: 339 - Loading config tree
2025-10-14 21:55:34,819 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-10-14 21:55:34,822 INFO  SwAddin.cs: 344 - Showing property manager
2025-10-14 21:55:44,445 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-10-14 21:57:45,191 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-10-14 21:58:18,231 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-10-14 21:58:22,470 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
